,Name
6054,bbb_672
4585,bbb_5314
2245,bbb_3084
424,bbb_139
5000,bbb_5711
7208,bbb_816
2967,bbb_3767
2367,bbb_3205
6812,bbb_7470
2015,bbb_286
3277,bbb_4047
2693,bbb_351
7386,bbb_981
5479,bbb_6164
1577,bbb_2464
693,bbb_1644
2007,bbb_2856
3036,bbb_3830
5090,bbb_5798
89,bbb_108
7561,CASE_4
7184,bbb_794
5114,bbb_5821
4741,bbb_5458
4281,bbb_5025
1595,bbb_2481
2547,bbb_3370
1976,bbb_2829
5361,bbb_605
6664,bbb_7321
7276,bbb_880
2534,bbb_3358
7163,bbb_7802
1949,bbb_2804
3721,bbb_447
6640,bbb_729
4020,bbb_476
7348,bbb_944
6841,bbb_7500
6832,bbb_7490
833,bbb_1777
5083,bbb_5791
2790,bbb_3606
2988,bbb_3786
2044,bbb_2891
1404,bbb_2310
1371,bbb_2280
3679,bbb_443
5934,bbb_6613
7148,bbb_7788
5106,bbb_581
279,bbb_1259
7306,bbb_907
1481,bbb_2379
782,bbb_1732
2229,bbb_3069
7486,DrugBank_81
1044,bbb_197
6434,bbb_7083
7469,DrugBank_62
6716,bbb_7370
3068,bbb_3859
4205,bbb_4954
2246,bbb_3085
4712,bbb_5432
2270,bbb_3109
6808,bbb_7466
6057,bbb_6726
3029,bbb_382
929,bbb_1865
3123,bbb_3909
6545,bbb_7191
93,bbb_1087
6251,bbb_6910
3440,bbb_4197
4618,bbb_5344
6469,bbb_7117
953,bbb_1889
6788,bbb_7448
2439,bbb_3273
1925,bbb_2783
2266,bbb_3105
6998,bbb_7645
3855,bbb_4604
4361,bbb_5103
3926,bbb_4672
391,bbb_136
3709,bbb_4463
1519,bbb_2413
316,bbb_1294
3934,bbb_4681
7121,bbb_7763
1437,bbb_23
3087,bbb_3876
4321,bbb_5064
830,bbb_1774
5008,bbb_5720
743,bbb_1696
7193,bbb_803
7422,DrugBank_15
4822,bbb_5540
3690,bbb_444
1277,bbb_2195
2167,bbb_3010
1568,bbb_2456
1932,bbb_2789
849,bbb_1793
2326,bbb_3166
3265,bbb_4037
3521,bbb_4271
2166,bbb_3009
2623,bbb_3448
3174,bbb_3954
3083,bbb_3873
1609,bbb_249
3031,bbb_3825
3983,bbb_4728
6749,bbb_7410
6940,bbb_759
169,bbb_1156
3791,bbb_4545
57,bbb_1052
4695,bbb_5415
3687,bbb_4441
3553,bbb_4301
5733,bbb_6416
7119,bbb_7761
5028,bbb_5739
2,bbb_1002
3032,bbb_3826
2440,bbb_327
6526,bbb_7172
2448,bbb_3281
4778,bbb_5497
683,bbb_1636
2228,bbb_3068
5787,bbb_6465
6290,bbb_6947
1746,bbb_2618
4772,bbb_5491
6393,bbb_7042
7558,CASE_1
6173,bbb_6835
1948,bbb_280
4586,bbb_5315
1534,bbb_2426
1560,bbb_2449
1381,bbb_2289
6728,bbb_7382
792,bbb_1740
2942,bbb_3744
4222,bbb_4971
7186,bbb_796
5759,bbb_6440
2739,bbb_3559
1586,bbb_2473
4599,bbb_5328
5986,bbb_6660
3344,bbb_4108
1367,bbb_2276
6399,bbb_7048
4375,bbb_5115
7068,bbb_7712
5692,bbb_6380
3995,bbb_4739
4547,bbb_5274
6126,bbb_6790
1502,bbb_2398
147,bbb_1137
7502,DrugBank_100
6650,bbb_7305
4299,bbb_504
328,bbb_1305
6334,bbb_6988
6100,bbb_6765
647,bbb_1603
15,bbb_1014
6436,bbb_7084
7147,bbb_7787
7508,DrugBank_106
5489,bbb_617
5723,bbb_6407
5625,bbb_631
7399,bbb_993
809,bbb_1755
4444,bbb_5179
6447,bbb_7096
251,bbb_1233
3332,bbb_4097
6792,bbb_7452
4469,bbb_5202
4512,bbb_5243
6078,bbb_6744
2913,bbb_3718
994,bbb_1928
636,bbb_1593
2685,bbb_3506
36,bbb_103
4678,bbb_5400
5293,bbb_5990
4680,bbb_5402
478,bbb_144
5014,bbb_5725
160,bbb_1148
7353,bbb_949
3089,bbb_3878
4457,bbb_5191
1163,bbb_2089
685,bbb_1638
3201,bbb_3979
4770,bbb_5489
1956,bbb_2811
5095,bbb_5803
4804,bbb_5524
5846,bbb_6528
4484,bbb_5217
4986,bbb_5697
4883,bbb_5598
6089,bbb_6755
1865,bbb_2728
6848,bbb_7506
3612,bbb_436
7035,bbb_7681
7166,bbb_7804
4479,bbb_5212
7455,DrugBank_48
2725,bbb_3544
2989,bbb_3787
2783,bbb_3600
7432,DrugBank_25
1527,bbb_2420
1685,bbb_2563
2870,bbb_3679
6062,bbb_6731
4017,bbb_4761
3169,bbb_3950
6423,bbb_7073
1234,bbb_2155
5102,bbb_5810
291,bbb_1271
2977,bbb_3776
3627,bbb_4383
3285,bbb_4054
6403,bbb_7052
330,bbb_1307
793,bbb_1741
7479,DrugBank_74
5133,bbb_58
6760,bbb_7422
7240,bbb_846
3135,bbb_3920
1460,bbb_2360
7246,bbb_852
1495,bbb_2392
773,bbb_172
6551,bbb_7197
6696,bbb_7351
6024,bbb_6695
4929,bbb_5641
6322,bbb_6976
588,bbb_1547
6378,bbb_7029
2424,bbb_3256
608,bbb_1565
2906,bbb_3712
6315,bbb_6970
4279,bbb_502
7118,bbb_7760
7311,bbb_912
3341,bbb_4105
3322,bbb_4088
7081,bbb_7725
7528,DrugBank_136
2855,bbb_3665
5646,bbb_6337
1737,bbb_2610
401,bbb_1373
431,bbb_1
582,bbb_1542
3316,bbb_4083
7507,DrugBank_105
5454,bbb_6142
2939,bbb_3742
102,bbb_1095
1429,bbb_2333
7229,bbb_836
818,bbb_176
6554,bbb_7201
3175,bbb_3955
5749,bbb_6431
133,bbb_112
2937,bbb_3740
3601,bbb_4350
6575,bbb_7224
7541,DrugBank_149
2198,bbb_3039
1689,bbb_2566
1102,bbb_203
7176,bbb_787
7315,bbb_915
7153,bbb_7793
7321,bbb_921
5580,bbb_626
1736,bbb_2609
2397,bbb_3233
1966,bbb_2820
4794,bbb_5515
851,bbb_1795
4578,bbb_5308
6971,bbb_7622
77,bbb_1071
1482,bbb_2380
1310,bbb_2225
7298,bbb_900
1471,bbb_2370
1035,bbb_1965
3188,bbb_3967
6166,bbb_6829
602,bbb_1560
5627,bbb_6315
5123,bbb_5829
2183,bbb_3025
5407,bbb_6096
4389,bbb_5128
5789,bbb_6467
2948,bbb_3750
4672,bbb_5395
790,bbb_1739
6989,bbb_7638
6544,bbb_7189
930,bbb_1866
1802,bbb_2669
4965,bbb_5676
1331,bbb_224
1425,bbb_2329
7555,DrugBank_167
7406,bbb_999
2036,bbb_288
6592,bbb_7246
6388,bbb_7038
3956,bbb_4703
4085,bbb_483
284,bbb_1264
705,bbb_1655
207,bbb_1191
6417,bbb_7064
5045,bbb_5755
6563,bbb_721
6304,bbb_6960
5645,bbb_6336
1343,bbb_2254
2785,bbb_3602
1468,bbb_2367
4111,bbb_4859
374,bbb_1347
1988,bbb_28
7343,bbb_940
27,bbb_1025
2545,bbb_3368
3045,bbb_3839
694,bbb_1645
2194,bbb_3035
3034,bbb_3828
2265,bbb_3104
4407,bbb_514
4960,bbb_5672
1305,bbb_2221
1129,bbb_2057
3142,bbb_3926
7177,bbb_788
7308,bbb_909
3010,bbb_3806
3081,bbb_3871
639,bbb_1595
1849,bbb_271
5282,bbb_5980
326,bbb_130
434,bbb_1402
4987,bbb_5698
2201,bbb_3041
1339,bbb_2251
4514,bbb_5244
38,bbb_1035
6576,bbb_7225
5105,bbb_5813
7016,bbb_7663
1633,bbb_2515
995,bbb_1929
452,bbb_1419
5046,bbb_5756
3272,bbb_4043
5108,bbb_5815
895,bbb_1835
569,bbb_1531
3574,bbb_4321
1540,bbb_2432
5146,bbb_5851
4063,bbb_4805
1262,bbb_2182
6906,bbb_7560
5731,bbb_6414
3245,bbb_4019
4636,bbb_5363
1573,bbb_2461
5027,bbb_5738
630,bbb_1586
7190,bbb_800
4923,bbb_5636
4671,bbb_5394
1402,bbb_2308
5438,bbb_6128
2290,bbb_3134
6572,bbb_7222
1744,bbb_2616
5845,bbb_6527
4890,bbb_5604
5150,bbb_5854
3320,bbb_4086
2495,bbb_332
0,bbb_1000
4788,bbb_5506
1298,bbb_2214
5119,bbb_5825
7368,bbb_963
6467,bbb_7115
1599,bbb_2484
1081,bbb_201
2809,bbb_362
3566,bbb_4313
3164,bbb_3945
1415,bbb_2320
576,bbb_1537
4519,bbb_5249
266,bbb_1245
4402,bbb_51
5756,bbb_6438
801,bbb_1748
6296,bbb_6953
5107,bbb_5814
6506,bbb_7153
4388,bbb_5127
3255,bbb_4028
2237,bbb_3076
1921,bbb_2779
3125,bbb_3911
6781,bbb_7442
5036,bbb_5746
644,bbb_1600
5233,bbb_593
7213,bbb_821
3088,bbb_3877
3441,bbb_4198
2011,bbb_2860
1337,bbb_2249
4517,bbb_5247
3845,bbb_4595
5169,bbb_5873
1117,bbb_2046
1747,bbb_2619
3157,bbb_39
6926,bbb_7580
2193,bbb_3034
1539,bbb_2431
4627,bbb_5353
2700,bbb_3521
5132,bbb_5839
883,bbb_1824
897,bbb_1837
1557,bbb_2446
5836,bbb_6519
2427,bbb_3261
6871,bbb_7528
617,bbb_157
7461,DrugBank_54
3821,bbb_457
4682,bbb_540
118,bbb_1110
3025,bbb_3820
886,bbb_1827
7006,bbb_7653
43,bbb_10
7576,H1_Carbinoxamine
2997,bbb_3794
781,bbb_1731
1531,bbb_242
7560,CASE_3
5390,bbb_6081
1899,bbb_2759
3248,bbb_4022
4307,bbb_5052
5148,bbb_5853
6192,bbb_685
6916,bbb_7569
3183,bbb_3963
3655,bbb_4410
1649,bbb_2531
1156,bbb_2082
761,bbb_1713
3712,bbb_4465
5184,bbb_5886
3014,bbb_3810
675,bbb_1629
6017,bbb_6689
1358,bbb_2268
264,bbb_124
4394,bbb_5133
3482,bbb_4235
5744,bbb_6426
7488,DrugBank_83
956,bbb_1892
3297,bbb_4065
1124,bbb_2053
7569,CASE_12
6106,bbb_6771
5908,bbb_6589
5719,bbb_640
4295,bbb_50
7373,bbb_967
1720,bbb_2594
2405,bbb_32
5582,bbb_6265
4282,bbb_5026
3252,bbb_4025
921,bbb_1858
5834,bbb_6517
1635,bbb_2517
3254,bbb_4027
2660,bbb_348
6478,bbb_7125
5672,bbb_6360
5178,bbb_5881
1934,bbb_2791
145,bbb_1135
7335,bbb_93
3177,bbb_3957
1058,bbb_1988
503,bbb_1468
645,bbb_1601
1354,bbb_2264
4040,bbb_478
4906,bbb_5620
6306,bbb_6962
3425,bbb_418
2936,bbb_37
2694,bbb_3514
5472,bbb_6158
6065,bbb_673
541,bbb_150
5197,bbb_5899
2673,bbb_3495
494,bbb_1460
992,bbb_1926
7440,DrugBank_33
6364,bbb_7016
7221,bbb_828
7012,bbb_7659
2588,bbb_3417
4161,bbb_4913
5042,bbb_5752
4630,bbb_5356
6371,bbb_7023
2089,bbb_2932
3403,bbb_416
5681,bbb_6369
2605,bbb_3433
2306,bbb_3148
7433,DrugBank_26
4799,bbb_5520
6397,bbb_7046
2824,bbb_3637
5822,bbb_6506
7319,bbb_919
3178,bbb_3958
950,bbb_1886
2481,bbb_3311
3232,bbb_4007
5570,bbb_625
1529,bbb_2422
1090,bbb_2023
610,bbb_1567
1333,bbb_2245
6927,bbb_7581
6889,bbb_754
5109,bbb_5816
2915,bbb_3720
4359,bbb_5101
6502,bbb_7148
6374,bbb_7025
3447,bbb_420
703,bbb_165
3192,bbb_3971
4432,bbb_5167
3431,bbb_4189
3308,bbb_4075
3093,bbb_3882
286,bbb_1266
3165,bbb_3946
6381,bbb_7032
7206,bbb_814
4531,bbb_5260
4380,bbb_5120
7503,DrugBank_101
6068,bbb_6736
654,bbb_1610
3185,bbb_3964
1889,bbb_2749
1905,bbb_2764
5206,bbb_5907
1771,bbb_2641
5658,bbb_6347
5750,bbb_6432
97,bbb_1091
2615,bbb_3441
3650,bbb_4404
6499,bbb_7145
1982,bbb_2834
641,bbb_1597
6064,bbb_6733
756,bbb_1708
7471,DrugBank_65
5101,bbb_5809
4440,bbb_5175
4536,bbb_5264
4450,bbb_5184
4780,bbb_5499
2083,bbb_2926
5721,bbb_6405
1605,bbb_2490
1641,bbb_2523
3418,bbb_4177
3104,bbb_3892
2930,bbb_373
6631,bbb_7284
6853,bbb_7511
3590,bbb_4336
536,bbb_1499
1878,bbb_27
820,bbb_1765
4411,bbb_5147
6632,bbb_7285
6333,bbb_6987
5865,bbb_6544
7548,DrugBank_157
4869,bbb_5585
7197,bbb_806
518,bbb_1482
3065,bbb_3856
4398,bbb_5136
4598,bbb_5327
2982,bbb_3781
3865,bbb_461
3213,bbb_3990
7551,DrugBank_161
604,bbb_1562
2836,bbb_3647
5497,bbb_618
812,bbb_1758
1348,bbb_2259
2132,bbb_297
1428,bbb_2332
869,bbb_1812
3298,bbb_4066
3100,bbb_3888
1578,bbb_2465
1150,bbb_2076
912,bbb_1850
7491,DrugBank_87
1145,bbb_2072
5636,bbb_6327
5548,bbb_6232
6118,bbb_6783
3132,bbb_3917
3229,bbb_4004
194,bbb_1179
1726,bbb_2600
7137,bbb_7777
7426,DrugBank_19
5579,bbb_6262
398,bbb_1370
727,bbb_1677
5817,bbb_6498
6136,bbb_6799
1512,bbb_2406
599,bbb_1557
826,bbb_1771
1897,bbb_2757
7351,bbb_947
1738,bbb_2611
1166,bbb_2092
735,bbb_1689
5339,bbb_603
421,bbb_1391
447,bbb_1414
958,bbb_1894
7073,bbb_7718
5174,bbb_5877
4653,bbb_5378
6742,bbb_740
3661,bbb_4415
3187,bbb_3966
4235,bbb_4983
805,bbb_1752
4795,bbb_5516
4660,bbb_5384
4093,bbb_4843
3318,bbb_4084
750,bbb_1703
3445,bbb_4202
4648,bbb_537
5246,bbb_5944
6340,bbb_6994
42,bbb_1039
7602,H1_Rupatadine
4390,bbb_5129
7266,bbb_870
1717,bbb_2592
663,bbb_1618
6855,bbb_7513
2576,bbb_3405
6516,bbb_7162
2665,bbb_3488
7230,bbb_837
1510,bbb_2404
4581,bbb_5311
3078,bbb_3868
3324,bbb_4090
1542,bbb_243
7236,bbb_843
2527,bbb_3352
292,bbb_1272
314,bbb_1293
5767,bbb_6447
4753,bbb_5473
3388,bbb_4149
3060,bbb_3852
5121,bbb_5827
347,bbb_132
5857,bbb_6538
4607,bbb_5335
6179,bbb_6842
7167,bbb_7805
7339,bbb_937
146,bbb_1136
6295,bbb_6952
7304,bbb_905
1583,bbb_2470
4673,bbb_5396
7350,bbb_946
4789,bbb_5507
5273,bbb_5969
6793,bbb_7453
1179,bbb_210
4338,bbb_5080
5238,bbb_5938
6206,bbb_6868
2304,bbb_3146
4566,bbb_5297
81,bbb_1075
4325,bbb_5068
5065,bbb_577
5199,bbb_5901
4969,bbb_5680
7405,bbb_998
6601,bbb_7254
5943,bbb_6621
2624,bbb_3449
742,bbb_1695
1941,bbb_2797
1567,bbb_2455
5078,bbb_5785
1953,bbb_2808
6697,bbb_7352
5894,bbb_6572
6060,bbb_6729
4410,bbb_5146
4898,bbb_5613
800,bbb_1747
1282,bbb_2200
746,bbb_1699
2423,bbb_3255
6466,bbb_7114
6266,bbb_6924
6458,bbb_7106
766,bbb_1717
1306,bbb_2222
1194,bbb_2118
7110,bbb_7753
5740,bbb_6423
1864,bbb_2727
6207,bbb_6869
4423,bbb_5158
6518,bbb_716
3147,bbb_3931
18,bbb_1017
5713,bbb_6399
6699,bbb_735
918,bbb_1855
4503,bbb_5234
7524,DrugBank_130
4703,bbb_542
2892,bbb_3699
4576,bbb_5306
1274,bbb_2193
784,bbb_173
1384,bbb_2292
4813,bbb_5533
1485,bbb_2383
6438,bbb_7086
4836,bbb_5555
448,bbb_1415
4247,bbb_499
5351,bbb_604
759,bbb_1711
3292,bbb_4061
4127,bbb_4874
5198,bbb_5900
7557,CASE_0
6129,bbb_6793
1113,bbb_2043
1621,bbb_2504
5874,bbb_655
3491,bbb_424
6335,bbb_6989
5164,bbb_5868
5477,bbb_6163
1249,bbb_2170
3220,bbb_3996
7023,bbb_7669
5690,bbb_6378
3963,bbb_4709
4734,bbb_5451
3154,bbb_3937
3594,bbb_4342
581,bbb_1541
3742,bbb_449
7459,DrugBank_52
4681,bbb_5403
3801,bbb_4554
5291,bbb_5988
1544,bbb_2435
1537,bbb_2429
1752,bbb_262
6329,bbb_698
3023,bbb_3818
6954,bbb_7606
646,bbb_1602
6892,bbb_7546
1505,bbb_2400
6534,bbb_7180
1675,bbb_255
7127,bbb_7768
2072,bbb_2916
1335,bbb_2247
6044,bbb_671
4451,bbb_5185
1820,bbb_2686
1120,bbb_2049
7099,bbb_7742
1266,bbb_2185
6854,bbb_7512
1126,bbb_2054
4640,bbb_5366
1653,bbb_2534
3800,bbb_455
7389,bbb_98
1970,bbb_282
6928,bbb_7582
5650,bbb_6340
1094,bbb_2026
262,bbb_1242
5954,bbb_6631
2312,bbb_315
1304,bbb_2220
633,bbb_1590
1967,bbb_2821
7584,H1_Brompheniramine
4580,bbb_5310
3299,bbb_4067
4495,bbb_5227
4312,bbb_5056
5144,bbb_5849
7536,DrugBank_144
6598,bbb_7252
4511,bbb_5242
1793,bbb_2661
392,bbb_1364
1700,bbb_2576
2690,bbb_3511
3822,bbb_4574
3288,bbb_4057
7296,bbb_898
5249,bbb_5947
13,bbb_1013
319,bbb_1297
3294,bbb_4063
3012,bbb_3808
5696,bbb_638
437,bbb_1405
4379,bbb_5119
3259,bbb_4032
3244,bbb_4018
4486,bbb_5219
495,bbb_1461
1488,bbb_2385
4679,bbb_5401
1687,bbb_2564
2941,bbb_374
1115,bbb_2044
1928,bbb_2785
7388,bbb_983
2674,bbb_3496
5968,bbb_664
4751,bbb_5471
2825,bbb_3638
1575,bbb_2463
816,bbb_1762
4765,bbb_5484
2959,bbb_3760
6970,bbb_7621
5601,bbb_628
2594,bbb_3423
4861,bbb_5578
4650,bbb_5375
922,bbb_1859
1662,bbb_2542
7069,bbb_7713
6180,bbb_6843
7563,CASE_6
4921,bbb_5634
44,bbb_1040
6111,bbb_6775
1500,bbb_2396
1555,bbb_2444
3587,bbb_433
4697,bbb_5417
7372,bbb_966
4573,bbb_530
105,bbb_1098
5020,bbb_5731
7028,bbb_767
2850,bbb_3660
3366,bbb_4130
3952,bbb_4699
5685,bbb_6373
1107,bbb_2038
6461,bbb_7109
4436,bbb_5171
624,bbb_1580
219,bbb_120
3971,bbb_4716
2334,bbb_317
6633,bbb_7286
7036,bbb_7682
3179,bbb_3959
4044,bbb_4788
7263,bbb_867
974,bbb_1910
1804,bbb_2671
7097,bbb_7740
651,bbb_1606
2501,bbb_3329
803,bbb_1750
7543,DrugBank_151
765,bbb_1716
6574,bbb_722
1235,bbb_2156
1309,bbb_2224
3236,bbb_4011
552,bbb_1514
3090,bbb_3879
4024,bbb_4767
4362,bbb_510
7220,bbb_827
5054,bbb_576
6000,bbb_667
3898,bbb_464
388,bbb_1360
970,bbb_1906
4527,bbb_5256
2354,bbb_319
4843,bbb_5562
2561,bbb_3383
2899,bbb_3705
815,bbb_1761
7128,bbb_7769
1009,bbb_1942
3156,bbb_3939
1132,bbb_2060
4958,bbb_5670
1253,bbb_217
6508,bbb_7154
5092,bbb_5800
7064,bbb_7707
4623,bbb_5349
6719,bbb_737
4217,bbb_4965
2136,bbb_2977
3921,bbb_4664
587,bbb_1546
5073,bbb_5781
2451,bbb_328
1472,bbb_2371
3309,bbb_4076
2531,bbb_3355
3319,bbb_4085
4366,bbb_5107
6148,bbb_6810
3067,bbb_3858
381,bbb_135
327,bbb_1304
3854,bbb_460
5137,bbb_5843
7301,bbb_903
2800,bbb_3615
4497,bbb_5229
4290,bbb_503
6080,bbb_6746
1706,bbb_2582
2295,bbb_3139
1111,bbb_2041
4215,bbb_496
1246,bbb_2166
3875,bbb_4623
309,bbb_1288
1048,bbb_1977
767,bbb_1718
3427,bbb_4185
1704,bbb_2580
3688,bbb_4442
2325,bbb_3165
5886,bbb_6564
1332,bbb_2244
5002,bbb_5713
507,bbb_1472
5785,bbb_646
6297,bbb_695
4047,bbb_4791
137,bbb_1128
3619,bbb_4375
631,bbb_1587
1122,bbb_2051
6387,bbb_7037
7510,DrugBank_109
2972,bbb_3772
6587,bbb_7241
7279,bbb_883
3047,bbb_3840
422,bbb_1392
2137,bbb_2978
359,bbb_1334
5120,bbb_5826
981,bbb_1916
3186,bbb_3965
6073,bbb_6740
335,bbb_1312
7224,bbb_832
7143,bbb_7783
1355,bbb_2265
2389,bbb_3225
5732,bbb_6415
320,bbb_1298
5023,bbb_5734
2786,bbb_3603
3199,bbb_3977
6671,bbb_7328
1587,bbb_247
4253,bbb_4999
4191,bbb_49
3115,bbb_3902
4876,bbb_5592
2313,bbb_3154
1096,bbb_2028
7482,DrugBank_77
5049,bbb_5759
6883,bbb_7539
108,bbb_1101
1376,bbb_2284
1464,bbb_236
6141,bbb_680
150,bbb_11
3736,bbb_4488
4065,bbb_4807
6055,bbb_6724
4897,bbb_5612
1696,bbb_2573
2669,bbb_3492
4473,bbb_5206
3391,bbb_4152
2361,bbb_3200
307,bbb_1286
430,bbb_1399
979,bbb_1914
6618,bbb_7270
6443,bbb_7091
4419,bbb_5154
1684,bbb_2562
4543,bbb_5271
1330,bbb_2243
129,bbb_1120
649,bbb_1604
2135,bbb_2976
4381,bbb_5121
2918,bbb_3723
789,bbb_1738
1655,bbb_2536
4593,bbb_5323
1373,bbb_2282
2453,bbb_3285
3350,bbb_411
3500,bbb_4252
6193,bbb_6854
3043,bbb_3837
3140,bbb_3924
7217,bbb_824
4188,bbb_4937
3063,bbb_3854
564,bbb_1526
340,bbb_1317
6157,bbb_6821
5907,bbb_6588
1299,bbb_2215
3249,bbb_4023
3442,bbb_4199
6486,bbb_713
7226,bbb_83
1001,bbb_1934
3378,bbb_4140
7338,bbb_936
1104,bbb_2035
1650,bbb_2532
3429,bbb_4187
1613,bbb_2497
3071,bbb_3862
6564,bbb_7214
7591,H1_Antazoline
5700,bbb_6387
5752,bbb_6434
1457,bbb_2357
7540,DrugBank_148
3163,bbb_3944
6585,bbb_72
4112,bbb_4860
1063,bbb_1993
6602,bbb_7255
5567,bbb_6251
3103,bbb_3891
5411,bbb_6103
3839,bbb_4590
6083,bbb_6749
7233,bbb_8
1075,bbb_2004
3920,bbb_466
1618,bbb_2502
6133,bbb_6796
6225,bbb_6886
6765,bbb_7426
2234,bbb_307
6666,bbb_732
1152,bbb_2078
836,bbb_1780
2592,bbb_3421
543,bbb_1505
7434,DrugBank_27
7054,bbb_7698
3112,bbb_3899
5324,bbb_6020
910,bbb_1848
5057,bbb_5766
1155,bbb_2081
7538,DrugBank_146
4045,bbb_4789
3222,bbb_3998
3889,bbb_4636
483,bbb_1448
6406,bbb_7054
1420,bbb_2324
1158,bbb_2084
5047,bbb_5757
2159,bbb_3003
7170,bbb_781
90,bbb_1084
5440,bbb_6130
853,bbb_1797
1292,bbb_2209
4483,bbb_5216
884,bbb_1825
1131,bbb_2059
7283,bbb_886
5684,bbb_6372
537,bbb_1500
7181,bbb_792
5831,bbb_6514
52,bbb_1047
3659,bbb_441
400,bbb_1372
2585,bbb_3414
6977,bbb_7627
2005,bbb_2854
4785,bbb_550
722,bbb_1673
2778,bbb_3595
666,bbb_1621
238,bbb_1221
1375,bbb_228
1893,bbb_275
3117,bbb_390
4905,bbb_5619
2119,bbb_2958
3634,bbb_4389
417,bbb_1387
531,bbb_1494
4170,bbb_4921
7262,bbb_866
4647,bbb_5373
2735,bbb_355
3407,bbb_4167
808,bbb_1754
3064,bbb_3855
6745,bbb_7406
2875,bbb_368
687,bbb_16
1098,bbb_2030
4327,bbb_5070
4123,bbb_4871
894,bbb_1834
5459,bbb_6146
835,bbb_1779
5173,bbb_5876
188,bbb_117
7257,bbb_862
6248,bbb_6907
5768,bbb_6448
3219,bbb_3995
6271,bbb_6931
4250,bbb_4996
2203,bbb_3043
1709,bbb_2584
827,bbb_1772
7418,DrugBank_11
2215,bbb_305
1882,bbb_2743
2843,bbb_365
49,bbb_1044
7445,DrugBank_38
3203,bbb_3981
5127,bbb_5834
3176,bbb_3956
661,bbb_1616
4166,bbb_4917
7152,bbb_7792
1702,bbb_2578
2494,bbb_3323
5182,bbb_5884
2476,bbb_3306
3172,bbb_3953
1622,bbb_2505
1340,bbb_2252
3046,bbb_38
4114,bbb_4862
6019,bbb_6691
3136,bbb_3921
486,bbb_1451
1665,bbb_2544
1125,bbb_205
1033,bbb_196
4180,bbb_4930
6082,bbb_6748
3746,bbb_4497
7489,DrugBank_84
2680,bbb_3502
6935,bbb_7589
3204,bbb_3982
6878,bbb_7534
2352,bbb_3191
804,bbb_1751
2368,bbb_3206
234,bbb_1217
5764,bbb_6444
6498,bbb_7144
3356,bbb_4120
7245,bbb_851
5297,bbb_599
5631,bbb_6323
1054,bbb_1984
911,bbb_1849
1931,bbb_2788
1349,bbb_2260
6355,bbb_7008
5662,bbb_6351
573,bbb_1534
5998,bbb_6672
3924,bbb_4667
2639,bbb_3463
6519,bbb_7164
6263,bbb_6921
3133,bbb_3918
1123,bbb_2052
5804,bbb_648
7571,CASE_14
1311,bbb_2226
2799,bbb_3614
2484,bbb_331
6630,bbb_728
6210,bbb_6872
3048,bbb_3841
5802,bbb_6480
4009,bbb_475
2366,bbb_3204
1268,bbb_2187
3141,bbb_3925
2441,bbb_3274
2820,bbb_363
6762,bbb_742
1466,bbb_2365
7104,bbb_7747
3900,bbb_4645
6964,bbb_7615
516,bbb_1480
7096,bbb_77
7085,bbb_7729
7583,H1_Diphenhydramine
1581,bbb_2468
6513,bbb_7159
2830,bbb_3642
598,bbb_1556
3226,bbb_4002
6644,bbb_7299
593,bbb_1552
4088,bbb_4837
6022,bbb_669
1392,bbb_2299
5071,bbb_5779
1444,bbb_2345
6336,bbb_6990
3588,bbb_4334
1289,bbb_2206
3652,bbb_4406
3148,bbb_3932
2880,bbb_3688
3623,bbb_4379
2482,bbb_3312
7107,bbb_7750
6944,bbb_7597
4796,bbb_5517
7238,bbb_844
6757,bbb_7418
2387,bbb_322
3636,bbb_4391
6821,bbb_7480
6215,bbb_6876
2160,bbb_300
7198,bbb_807
887,bbb_1828
1623,bbb_2506
4950,bbb_5661
2791,bbb_3607
7302,bbb_90
749,bbb_1702
7458,DrugBank_51
5399,bbb_6089
3040,bbb_383
3171,bbb_3952
788,bbb_1737
7133,bbb_777
1248,bbb_2168
6529,bbb_7175
4373,bbb_511
5388,bbb_6079
1927,bbb_2784
3455,bbb_4211
6543,bbb_7188
6840,bbb_7499
752,bbb_1704
696,bbb_1647
678,bbb_1632
1721,bbb_2595
6774,bbb_7434
3387,bbb_4148
5311,bbb_6007
2522,bbb_3347
889,bbb_1830
2463,bbb_3294
4548,bbb_5275
5618,bbb_6305
3108,bbb_3895
679,bbb_1633
3198,bbb_3976
477,bbb_1443
6463,bbb_7111
3293,bbb_4062
3408,bbb_4168
7001,bbb_7648
762,bbb_171
901,bbb_1840
5876,bbb_6555
4612,bbb_53
4064,bbb_4806
957,bbb_1893
2176,bbb_3018
5055,bbb_5764
7481,DrugBank_76
3452,bbb_4208
6780,bbb_7441
4446,bbb_5181
3453,bbb_4209
2637,bbb_3461
6914,bbb_7567
5155,bbb_5859
6874,bbb_7531
574,bbb_1535
1716,bbb_2591
2753,bbb_3572
589,bbb_1548
7316,bbb_916
2449,bbb_3282
7215,bbb_823
3338,bbb_4103
7437,DrugBank_30
2607,bbb_3434
7448,DrugBank_41
2437,bbb_3270
5171,bbb_5874
4354,bbb_5096
2927,bbb_3731
6221,bbb_6883
1965,bbb_2819
7151,bbb_7791
1731,bbb_2604
1507,bbb_2402
7158,bbb_7797
1923,bbb_2781
4216,bbb_4964
988,bbb_1923
3223,bbb_3999
2272,bbb_3111
1943,bbb_2799
1492,bbb_2389
3207,bbb_3984
4149,bbb_4901
