,Name
5667,bbb_4027
6887,bbb_2470
429,bbb_75
5177,bbb_2313
3748,bbb_4954
6640,bbb_1795
6541,bbb_1557
528,bbb_572
3332,bbb_1889
2535,bbb_3193
598,bbb_651
5998,bbb_5757
3854,bbb_6093
406,bbb_104
45,bbb_497
5033,bbb_1712
4143,bbb_1677
7106,bbb_5408
6019,bbb_5853
5092,bbb_1894
4268,bbb_3011
6670,bbb_1860
6044,bbb_5948
4726,bbb_6881
829,bbb_898
6149,bbb_6426
1562,bbb_2119
6998,bbb_4978
6007,bbb_5810
875,bbb_946
2030,bbb_4383
5536,bbb_3716
5996,bbb_5752
6258,bbb_6978
413,bbb_92
5680,bbb_4054
697,bbb_759
7119,bbb_5473
5948,bbb_5497
6883,bbb_2464
5708,bbb_4100
6589,bbb_1697
2856,bbb_2811
7286,bbb_7246
5117,bbb_1989
3499,bbb_3597
2651,bbb_5697
319,bbb_204
831,bbb_900
5897,bbb_5297
7223,bbb_5890
4911,bbb_1149
167,bbb_361
2036,bbb_4475
6872,bbb_2444
6742,bbb_2196
628,bbb_685
3640,bbb_4208
5452,bbb_3479
6469,bbb_1151
3409,bbb_2834
765,bbb_828
161,bbb_365
4013,bbb_7410
5045,bbb_1741
3608,bbb_4000
5579,bbb_3806
6689,bbb_1997
921,bbb_991
1233,bbb_1245
1821,bbb_6903
5251,bbb_2598
7329,bbb_7725
153,bbb_380
6735,bbb_2185
5022,bbb_1655
776,bbb_843
6652,bbb_1826
4853,DrugBank_15
2642,bbb_5590
3814,bbb_5739
6870,bbb_2435
6976,bbb_3955
378,bbb_130
2953,bbb_4224
450,bbb_58
4759,bbb_7247
1609,bbb_2916
95,bbb_435
6549,bbb_1587
6050,bbb_5980
5711,bbb_4105
3101,bbb_6088
1328,bbb_4139
6389,bbb_7703
4202,bbb_2362
1107,bbb_7633
576,bbb_622
7029,bbb_5212
5011,bbb_1622
3431,bbb_3038
1390,bbb_4930
6853,bbb_2413
2950,bbb_4205
5785,bbb_4658
6835,bbb_2371
1248,bbb_1439
1603,bbb_2894
4875,DrugBank_78
6282,bbb_7152
6456,bbb_1087
7201,bbb_5844
6568,bbb_1625
7103,bbb_5402
2857,bbb_2817
6345,bbb_7452
4448,bbb_4149
377,bbb_145
6863,bbb_2426
943,bbb_1016
5184,bbb_2341
531,bbb_581
10,bbb_527
4404,bbb_3831
1133,bbb_2756
6743,bbb_2197
6255,bbb_6960
4648,bbb_6272
6292,bbb_7181
6784,bbb_2274
4440,bbb_4080
6339,bbb_7415
6801,bbb_2297
4690,bbb_6636
1693,bbb_4390
5710,bbb_4102
6695,bbb_2027
5208,bbb_2449
1046,bbb_6702
3769,bbb_5143
6769,bbb_2254
6502,bbb_1419
5646,bbb_3960
1022,bbb_6321
6211,bbb_6726
384,bbb_147
3471,bbb_3332
7091,bbb_5380
6599,bbb_1710
3603,bbb_3995
4715,bbb_6790
5440,bbb_3438
644,bbb_699
4020,bbb_7504
4793,bbb_7514
302,bbb_219
3805,bbb_5639
6352,bbb_7509
5422,bbb_3284
4315,bbb_3367
7191,bbb_5829
7073,bbb_5339
617,bbb_671
2170,bbb_6953
5450,bbb_3477
6241,bbb_6811
7275,bbb_6820
2633,bbb_5432
2594,bbb_4761
5697,bbb_4085
1083,bbb_7635
350,bbb_167
5642,bbb_3950
410,bbb_98
5005,bbb_1609
370,bbb_137
5828,bbb_5055
3390,bbb_2603
4346,bbb_3506
1704,bbb_4711
461,bbb_46
7202,bbb_5845
4779,bbb_7422
5126,bbb_2050
5533,bbb_3712
3819,bbb_5778
3530,bbb_3744
5893,bbb_5277
5323,bbb_3035
6634,bbb_1774
3359,bbb_2159
5003,bbb_1590
7244,bbb_5941
6943,bbb_2618
3811,bbb_5670
3894,bbb_6451
5903,bbb_5316
5132,bbb_2059
468,bbb_35
4892,bbb_1075
194,bbb_329
3080,bbb_5825
604,bbb_672
1211,bbb_6512
7229,bbb_5906
3567,bbb_3876
635,bbb_693
6931,bbb_2577
4408,bbb_3877
6243,bbb_6842
6486,bbb_1268
819,bbb_888
7044,bbb_5257
4721,bbb_6821
2723,bbb_7117
612,bbb_664
1476,bbb_7014
7109,bbb_5411
4879,DrugBank_90
5912,bbb_5348
4363,bbb_3602
6221,bbb_6755
6016,bbb_5846
5312,bbb_2840
65,bbb_476
862,bbb_931
320,bbb_201
3551,bbb_3854
4604,bbb_5684
4723,bbb_6864
6636,bbb_1777
6453,bbb_1066
244,bbb_278
4741,bbb_7092
6506,bbb_1425
6862,bbb_2425
237,bbb_286
6027,bbb_5876
3825,bbb_5816
367,bbb_140
5859,bbb_5170
4071,DrugBank_149
6516,bbb_1471
5325,bbb_3039
4402,bbb_3820
4865,DrugBank_52
6776,bbb_2264
4734,bbb_7047
6269,bbb_7084
4282,bbb_3132
7019,bbb_5129
6,bbb_534
3200,bbb_7029
4032,bbb_7586
1108,bbb_1408
4719,bbb_6806
1866,bbb_7531
6974,bbb_3953
5687,bbb_4065
577,bbb_626
733,bbb_797
6485,bbb_1267
5399,bbb_3237
551,bbb_605
2524,bbb_3102
4872,DrugBank_74
6467,bbb_1148
139,bbb_395
2391,bbb_6564
5288,bbb_2783
4452,bbb_4189
4355,bbb_3542
4573,bbb_5282
6838,bbb_2376
202,bbb_327
4659,bbb_6337
846,bbb_913
5483,bbb_3541
6219,bbb_6752
5088,bbb_1890
6234,bbb_6788
5698,bbb_4086
6249,bbb_6885
5292,bbb_2789
3834,bbb_5931
4748,bbb_7146
941,bbb_1015
4951,bbb_1307
3376,bbb_2353
3568,bbb_3912
6756,bbb_2224
4254,bbb_2929
520,bbb_558
5688,bbb_4066
6122,bbb_6372
7246,bbb_5944
2722,bbb_7109
6604,bbb_1720
6500,bbb_1415
5657,bbb_4003
452,bbb_60
145,bbb_387
4518,bbb_4679
5772,bbb_4604
727,bbb_794
732,bbb_800
2366,bbb_5764
4012,bbb_7405
916,bbb_989
668,bbb_729
4409,bbb_3878
1179,bbb_4513
4606,bbb_5698
7058,bbb_5315
3225,bbb_7370
89,bbb_443
6619,bbb_1753
4318,bbb_3405
5181,bbb_2320
5300,bbb_2813
5989,bbb_5730
954,bbb_1029
2074,bbb_4965
5832,bbb_5064
6717,bbb_2155
3830,bbb_5881
4311,bbb_3355
6615,bbb_1749
2721,bbb_7038
4843,DrugBank_123
5629,bbb_3919
5729,bbb_4350
958,bbb_1032
6701,bbb_2042
1056,bbb_2324
1858,bbb_7457
232,bbb_295
773,bbb_836
1492,bbb_7124
5608,bbb_3890
2968,bbb_4260
7370,bbb_7804
101,bbb_424
2380,bbb_6360
541,bbb_590
7018,bbb_5128
5630,bbb_3922
6786,bbb_2276
5805,bbb_7781
6811,bbb_2329
6458,bbb_1095
380,bbb_139
7014,bbb_5115
114,bbb_415
3585,bbb_3973
951,bbb_1025
1352,bbb_4326
7338,bbb_7763
6796,bbb_2289
6844,bbb_2398
3277,bbb_1143
3547,bbb_3848
6537,bbb_1547
2757,DrugBank_109
470,bbb_32
7207,bbb_5854
5494,bbb_3618
739,bbb_804
2349,bbb_5470
4226,bbb_2600
6071,bbb_6168
4073,DrugBank_36
2720,bbb_7034
3774,bbb_5176
962,bbb_1034
4297,bbb_3244
3837,bbb_5943
4550,bbb_4980
6543,bbb_1562
3248,bbb_7712
6525,bbb_1521
5587,bbb_3825
5956,bbb_5524
3268,DrugBank_83
4564,bbb_5147
5910,bbb_5344
6845,bbb_2400
40,bbb_502
3233,bbb_7434
1436,bbb_6207
6542,bbb_1560
5940,bbb_5469
6440,DrugBank_79
6344,bbb_7442
7367,bbb_7799
2835,bbb_2403
6280,bbb_7148
372,bbb_129
6601,bbb_1713
3401,bbb_2782
2886,bbb_3091
2704,bbb_6830
3422,bbb_2934
2949,bbb_4198
7206,bbb_5851
489,bbb_16
6411,DrugBank_1
6920,bbb_2542
1923,bbb_2076
850,bbb_920
7197,bbb_5839
4933,bbb_1262
3116,bbb_6142
399,bbb_112
308,bbb_211
5668,bbb_4028
6694,bbb_2026
7305,bbb_7596
785,bbb_850
3201,bbb_7030
3235,bbb_7500
1096,bbb_7627
835,bbb_906
6574,bbb_1637
3378,bbb_2409
5652,bbb_3966
2359,bbb_5636
543,bbb_593
4997,bbb_1565
113,bbb_416
1692,bbb_4382
1535,bbb_1229
6046,bbb_5969
2718,bbb_6994
6432,DrugBank_33
944,bbb_1017
6733,bbb_2183
838,bbb_907
2080,bbb_5120
4042,bbb_7646
17,bbb_516
2497,bbb_2592
584,bbb_638
6741,bbb_2195
4781,bbb_7441
4401,bbb_3817
4223,bbb_2594
2078,bbb_5100
6265,bbb_6990
6479,bbb_1222
6437,DrugBank_48
5660,bbb_4007
938,bbb_3557
6384,bbb_7681
4276,bbb_3066
5371,bbb_3161
134,bbb_390
6639,bbb_1793
6881,bbb_2461
7167,bbb_5725
4217,bbb_2562
5949,bbb_5498
3789,bbb_5366
7161,bbb_5713
6843,bbb_2383
2040,bbb_4572
6214,bbb_6742
4801,bbb_7581
929,bbb_1883
3647,bbb_4265
211,bbb_309
4703,bbb_6733
4707,bbb_6741
977,bbb_1051
481,bbb_19
6873,bbb_2448
4932,bbb_1259
359,bbb_157
3154,bbb_6528
5468,bbb_3504
4789,bbb_7468
5413,bbb_3267
2656,bbb_5886
5281,bbb_2759
5839,bbb_5103
126,bbb_411
4840,DrugBank_106
4829,CASE_10
5405,bbb_3250
2985,bbb_4550
2759,DrugBank_157
4835,CASE_4
6706,bbb_2057
6624,bbb_1758
6876,bbb_2456
6910,bbb_2523
3377,bbb_2380
3270,DrugBank_96
6669,bbb_1859
4993,bbb_1558
6366,bbb_7605
6889,bbb_2481
387,bbb_124
6704,bbb_2049
7299,bbb_7569
4132,bbb_1541
5869,bbb_5202
6749,bbb_2214
6426,DrugBank_25
1676,bbb_4309
1733,bbb_5075
6583,bbb_1664
7277,bbb_6887
251,bbb_270
6621,bbb_1755
1777,bbb_6115
6552,bbb_1595
679,bbb_740
6879,bbb_2459
5014,bbb_1634
3960,bbb_6914
246,bbb_280
5319,bbb_3025
163,bbb_369
4583,bbb_5415
227,bbb_296
5156,bbb_2199
5505,bbb_3645
6602,bbb_1718
2941,bbb_3786
5595,bbb_3839
6713,bbb_2089
5891,bbb_5274
4706,bbb_6736
5567,bbb_3775
723,bbb_788
1215,bbb_6919
4437,bbb_4055
6966,bbb_3840
5215,bbb_2473
4544,bbb_4859
764,bbb_831
6778,bbb_2267
6650,bbb_1824
934,bbb_1007
6927,bbb_2565
6064,bbb_6096
4173,bbb_2065
5616,bbb_3899
2052,bbb_4728
560,bbb_617
4395,bbb_3772
5142,bbb_2096
2180,bbb_7079
2727,bbb_7225
3538,bbb_3810
2486,bbb_2141
5140,bbb_2092
6938,bbb_2593
909,bbb_983
252,bbb_271
6806,bbb_2308
6024,bbb_5873
5049,bbb_1760
4434,bbb_4039
6790,bbb_2280
4534,bbb_4771
3057,bbb_5607
5655,bbb_3982
4736,bbb_7052
3737,bbb_4872
6691,bbb_2023
784,bbb_848
748,bbb_814
1055,bbb_2323
5350,bbb_3105
5367,bbb_3156
2911,bbb_3373
2314,bbb_4567
3928,bbb_6672
651,bbb_703
5682,bbb_4057
4068,DrugBank_136
6617,bbb_1751
2014,bbb_4269
4808,bbb_7639
6841,bbb_2379
6849,bbb_2406
3806,bbb_5641
2459,bbb_1528
5090,bbb_1892
799,bbb_866
2420,bbb_7265
2169,bbb_6939
7041,bbb_5249
529,bbb_577
516,bbb_551
5639,bbb_3945
6885,bbb_2466
4870,DrugBank_67
7289,bbb_7283
3892,bbb_6448
6808,bbb_2310
3041,bbb_5323
5959,bbb_5540
7355,bbb_7786
7064,bbb_5327
7129,bbb_5533
5517,bbb_3665
5249,bbb_2595
3119,bbb_6146
6398,bbb_7752
4982,bbb_1500
4306,bbb_3340
844,bbb_915
5886,bbb_5260
5798,bbb_5756
5627,bbb_3917
4008,bbb_7368
5597,bbb_3851
6901,bbb_2504
2047,bbb_4690
30,bbb_505
4328,bbb_3424
5171,bbb_2295
7281,bbb_7050
661,bbb_721
55,bbb_469
5200,bbb_2396
1075,bbb_6706
6668,bbb_1858
716,bbb_775
5864,bbb_5183
4278,bbb_3087
6505,bbb_1423
93,bbb_444
6328,bbb_7328
3369,bbb_2236
5501,bbb_3638
5877,bbb_5237
7039,bbb_5247
5578,bbb_3803
1952,bbb_2772
5809,bbb_4742
3974,bbb_7099
5547,bbb_3747
3592,bbb_3981
2236,bbb_1653
4149,bbb_1740
493,bbb_11
1180,bbb_4558
4876,DrugBank_80
476,bbb_27
3490,bbb_3521
5485,bbb_3544
5662,bbb_4020
6834,bbb_2370
4559,bbb_5134
5633,bbb_3926
5963,bbb_5555
837,bbb_905
6560,bbb_1603
6235,bbb_6793
5372,bbb_3162
3717,bbb_2563
3133,bbb_6373
960,bbb_1037
965,bbb_1039
880,bbb_949
4314,bbb_3359
5990,bbb_5731
5997,bbb_5754
5188,bbb_2357
6367,bbb_7606
5838,bbb_5101
5881,bbb_5243
1747,bbb_5613
730,bbb_793
6798,bbb_2292
5653,bbb_3967
6550,bbb_1593
5258,bbb_2616
3833,bbb_5918
4639,bbb_6183
6460,bbb_1105
6297,bbb_7189
175,bbb_351
986,bbb_3683
455,bbb_50
7144,bbb_5620
7320,bbb_7667
2813,bbb_1946
3902,bbb_6464
6354,bbb_7512
235,bbb_291
5664,bbb_4022
4955,bbb_1312
5609,bbb_3891
640,bbb_698
5207,bbb_2446
4187,bbb_2202
63,bbb_474
2041,bbb_4574
298,bbb_224
3584,bbb_3971
464,bbb_38
5645,bbb_3958
147,bbb_382
6884,bbb_2465
5666,bbb_4025
5086,bbb_1879
6561,bbb_1604
6517,bbb_1472
6330,bbb_7355
6722,bbb_2168
843,bbb_914
698,bbb_760
7306,bbb_7609
5632,bbb_3925
4270,bbb_3022
6408,CASE_0
5488,bbb_3600
1525,bbb_1183
4427,bbb_4004
7097,bbb_5394
6723,bbb_2170
7216,bbb_5868
6187,bbb_6611
1058,bbb_3291
3813,bbb_5738
1009,bbb_4369
7016,bbb_5126
6628,bbb_1763
6990,bbb_4672
2527,bbb_3176
753,bbb_819
689,bbb_754
5617,bbb_3902
2089,bbb_5525
6581,bbb_1661
2107,bbb_6020
5363,bbb_3148
4838,DrugBank_100
2483,bbb_2068
2915,bbb_3384
5131,bbb_2058
37,bbb_499
1082,bbb_7333
646,bbb_702
4712,bbb_6770
5921,bbb_5389
6562,bbb_1606
3067,bbb_5759
4424,bbb_3985
6483,bbb_1264
5920,bbb_5375
1106,bbb_7322
4040,bbb_7607
5690,bbb_4068
7319,bbb_7663
561,bbb_618
5255,bbb_2611
5500,bbb_3631
6981,bbb_4011
5190,bbb_2361
5338,bbb_3076
200,bbb_324
5829,bbb_5056
3565,bbb_3873
2725,bbb_7177
3683,bbb_4545
5253,bbb_2609
4831,CASE_12
6594,bbb_1703
1010,bbb_4371
1138,bbb_4388
1383,bbb_4806
1330,bbb_4177
4083,bbb_1128
1620,bbb_2995
2011,bbb_4199
971,bbb_1045
6918,bbb_2540
658,bbb_717
1188,bbb_5133
3874,bbb_6243
463,bbb_37
3282,bbb_1242
6772,bbb_2259
555,bbb_604
7285,bbb_7144
4024,bbb_7528
6952,bbb_3155
927,bbb_1000
5124,bbb_2044
763,bbb_829
4147,bbb_1717
391,bbb_119
812,bbb_880
2382,bbb_6364
6632,bbb_1771
4054,bbb_7731
6777,bbb_2265
1104,bbb_4984
6421,DrugBank_148
1003,bbb_3121
5887,bbb_5262
6263,bbb_6987
6646,bbb_1812
5900,bbb_5306
6213,bbb_6740
6501,bbb_1417
5663,bbb_4021
2065,bbb_4820
3719,bbb_4688
5685,bbb_4062
1471,bbb_7009
5902,bbb_5311
1454,bbb_6628
76,bbb_459
454,bbb_52
6427,DrugBank_26
3882,bbb_6289
5650,bbb_3964
4261,bbb_2976
6165,bbb_6523
3706,bbb_4628
3019,bbb_4975
6859,bbb_2421
3963,bbb_6972
3736,bbb_4871
5952,bbb_5506
6886,bbb_2468
5880,bbb_5242
5423,bbb_3285
6753,bbb_2220
777,bbb_844
426,bbb_72
3206,bbb_7037
4938,bbb_1286
5923,bbb_5393
6068,bbb_6163
207,bbb_319
1068,bbb_4865
6554,bbb_1597
1191,bbb_5450
6665,bbb_1855
6900,bbb_2502
4614,bbb_5785
5882,bbb_5244
674,bbb_737
6732,bbb_2182
3064,bbb_5712
396,bbb_120
6534,bbb_1537
3542,bbb_3830
4410,bbb_3882
6536,bbb_1546
662,bbb_722
3742,bbb_4885
4360,bbb_3562
4563,bbb_5146
6220,bbb_6753
2360,bbb_5661
1052,bbb_1938
6600,bbb_1711
3574,bbb_3933
4321,bbb_3414
6416,DrugBank_138
3573,bbb_3932
5108,bbb_1925
805,bbb_875
2381,bbb_6362
1837,bbb_6976
6848,bbb_2404
2973,bbb_4412
4507,bbb_4634
3436,bbb_3083
866,bbb_936
1626,bbb_3131
7055,bbb_5308
4412,bbb_3886
324,bbb_199
6591,bbb_1699
5649,bbb_3963
6096,bbb_6301
535,bbb_583
3096,bbb_6010
6954,bbb_3273
1592,bbb_2762
2621,bbb_5070
4730,bbb_6989
6822,bbb_2352
4385,bbb_3724
4963,bbb_1391
6869,bbb_2432
4836,CASE_6
6944,bbb_2620
4186,bbb_2201
6866,bbb_2429
6868,bbb_2431
5017,bbb_1641
5656,bbb_4002
6510,bbb_1450
1502,bbb_7546
7279,bbb_6970
3138,bbb_6414
6281,bbb_7150
6529,bbb_1531
2309,bbb_4441
2386,bbb_6496
2629,bbb_5234
5254,bbb_2610
4021,bbb_7511
6303,bbb_7224
5689,bbb_4067
9,bbb_537
5845,bbb_5111
6362,bbb_7582
5807,bbb_4681
4094,bbb_1189
3563,bbb_3871
4871,DrugBank_72
1345,bbb_4271
6444,DrugBank_87
6595,bbb_1704
4310,bbb_3354
6439,DrugBank_65
5603,bbb_3880
6858,bbb_2420
2358,bbb_5634
3764,bbb_5080
6757,bbb_2225
7021,bbb_5185
4825,bbb_7742
7042,bbb_5255
1495,bbb_7365
1348,bbb_4301
291,bbb_231
738,bbb_803
926,bbb_999
7343,bbb_7769
2719,bbb_7025
2137,bbb_6538
1852,bbb_7077
5044,bbb_1738
1814,bbb_6879
456,bbb_51
6710,bbb_2082
5504,bbb_3642
5245,bbb_2584
2876,bbb_2886
2477,bbb_1965
6702,bbb_2043
6489,bbb_1272
5009,bbb_1614
5681,bbb_4056
6233,bbb_6783
5744,bbb_4456
74,bbb_457
1786,bbb_6185
6207,bbb_6709
5535,bbb_3715
5377,bbb_3171
4841,DrugBank_11
2418,bbb_7091
2987,bbb_4552
767,bbb_832
5582,bbb_3818
5901,bbb_5310
5085,bbb_1878
4834,CASE_3
5849,bbb_5119
6244,bbb_6854
6419,DrugBank_144
3266,DrugBank_70
895,bbb_967
6185,bbb_6608
6664,bbb_1850
783,bbb_852
3624,bbb_4075
3614,bbb_4019
5955,bbb_5516
5705,bbb_4097
5860,bbb_5171
6126,bbb_6378
6317,bbb_7280
3355,bbb_2072
6288,bbb_7162
4140,bbb_1659
6882,bbb_2463
3468,bbb_3329
6575,bbb_1638
6193,bbb_6664
3310,bbb_1484
6547,bbb_1580
6181,bbb_6589
4103,bbb_1301
694,bbb_756
4124,bbb_1476
5651,bbb_3965
601,bbb_652
3572,bbb_3931
7321,bbb_7669
4352,bbb_3527
3886,bbb_6407
5776,bbb_4630
6930,bbb_2573
1627,bbb_3337
757,bbb_821
2184,bbb_7094
263,bbb_258
6687,bbb_1984
3779,bbb_5224
5357,bbb_3134
808,bbb_877
2775,bbb_1225
5943,bbb_5480
4989,bbb_1542
2975,bbb_4449
5442,bbb_3440
6450,H1_Cyproheptadine
2958,bbb_4245
2944,bbb_4084
6446,DrugBank_93
5953,bbb_5507
217,bbb_307
7361,bbb_7793
4198,bbb_2315
12,bbb_530
2512,bbb_2776
5534,bbb_3714
6627,bbb_1762
1183,bbb_4722
6118,bbb_6351
5701,bbb_4090
1556,bbb_2090
4880,DrugBank_95
6867,bbb_2430
7283,bbb_7114
6521,bbb_1502
1028,bbb_7233
192,bbb_331
4852,DrugBank_146
6754,bbb_2222
2885,bbb_3084
5436,bbb_3415
1477,bbb_7015
183,bbb_348
3021,bbb_4992
6926,bbb_2564
6180,bbb_6588
268,bbb_255
6346,bbb_7453
4632,bbb_6072
7288,bbb_7254
2422,bbb_7268
3238,bbb_7522
3911,bbb_6544
963,bbb_1035
5758,bbb_4554
3772,bbb_5167
4221,bbb_2586
4999,bbb_1567
7280,bbb_7046
3500,bbb_3598
3071,bbb_5781
2867,bbb_2874
3149,bbb_6480
3450,bbb_3256
4805,bbb_7590
3903,bbb_6465
957,bbb_1031
6512,bbb_1460
5742,bbb_4452
233,bbb_289
7122,bbb_5491
5640,bbb_3946
5006,bbb_1611
496,bbb_8
5876,bbb_5229
1036,bbb_4489
2702,bbb_6787
1843,bbb_7045
3536,bbb_3808
6750,bbb_2215
3821,bbb_5780
2416,bbb_7033
3293,bbb_1353
6397,bbb_7740
6618,bbb_1752
5133,bbb_2060
1829,bbb_6933
5866,bbb_5191
7176,bbb_5763
3174,bbb_6849
1415,bbb_6008
6847,bbb_2402
5269,bbb_2661
6290,bbb_7168
80,bbb_455
3556,bbb_3859
7342,bbb_7768
32,bbb_510
3756,bbb_4999
7357,bbb_7788
119,bbb_409
2327,bbb_4843
5841,bbb_5107
219,bbb_306
6613,bbb_1747
4579,bbb_5356
3011,bbb_4873
5905,bbb_5325
6390,bbb_7707
6035,bbb_5899
98,bbb_433
5584,bbb_3822
3601,bbb_3993
2947,bbb_4194
817,bbb_886
103,bbb_427
1624,bbb_3006
2326,bbb_4822
4927,bbb_1249
2384,bbb_6470
1116,bbb_4521
6005,bbb_5800
5390,bbb_3225
2579,bbb_4442
4027,bbb_7562
5234,bbb_2536
3309,bbb_1448
5141,bbb_2095
3252,CASE_14
7057,bbb_5313
6696,bbb_2030
6009,bbb_5815
2302,bbb_4211
7132,bbb_5536
2024,bbb_4333
205,bbb_322
2793,bbb_1360
50,bbb_488
1957,bbb_2899
1178,bbb_4424
3081,bbb_5859
2094,bbb_5593
3616,bbb_4040
565,bbb_611
4949,bbb_1304
6903,bbb_2506
4770,bbb_7367
1993,bbb_3345
6567,bbb_1621
6431,DrugBank_31
3301,bbb_1384
3820,bbb_5779
2280,bbb_3194
961,bbb_1036
6527,bbb_1526
5962,bbb_5553
5229,bbb_2518
6423,DrugBank_161
4034,bbb_7598
6566,bbb_1620
1329,bbb_4165
6934,bbb_2580
1997,bbb_3468
6478,bbb_1221
4159,bbb_1934
7301,bbb_7577
1078,bbb_6883
6497,bbb_1390
990,bbb_5370
4144,bbb_1689
762,bbb_827
6326,bbb_7318
6099,bbb_6306
7332,bbb_7753
4235,bbb_2703
5555,bbb_3760
7169,bbb_5746
5736,bbb_4423
2026,bbb_4375
2797,bbb_1366
3827,bbb_5832
593,bbb_646
3955,bbb_6843
5201,bbb_2417
1641,bbb_3575
5380,bbb_3200
3694,bbb_4595
3999,bbb_7344
5459,bbb_3492
5966,bbb_5578
7070,bbb_5335
5100,bbb_1910
6746,bbb_2206
7098,bbb_5396
989,bbb_5363
4864,DrugBank_49
2059,bbb_4798
6836,bbb_2372
4160,bbb_1935
4396,bbb_3781
2200,bbb_7446
4576,bbb_5309
6507,bbb_1443
1229,bbb_1180
3254,CASE_9
6674,bbb_1866
5791,bbb_4682
6254,bbb_6959
7287,bbb_7252
3130,bbb_6319
2138,bbb_6540
6587,bbb_1695
2128,bbb_6245
3257,DrugBank_120
4382,bbb_3718
6945,bbb_2641
73,bbb_460
5797,bbb_5342
5801,bbb_6963
4980,bbb_1497
6110,bbb_6341
4763,bbb_7286
1808,bbb_6622
600,bbb_655
3828,bbb_5834
5391,bbb_3227
458,bbb_44
800,bbb_867
3077,bbb_5801
7291,bbb_7285
1091,bbb_4624
7258,bbb_6039
1818,bbb_6899
4859,DrugBank_27
2962,bbb_4253
6147,bbb_6424
6977,bbb_3956
3544,bbb_3845
4421,bbb_3959
4970,bbb_1462
700,bbb_763
4702,bbb_6732
5053,bbb_1772
6939,bbb_2604
408,bbb_103
201,bbb_325
6029,bbb_5883
6008,bbb_5814
2414,bbb_6947
4342,bbb_3481
5435,bbb_3412
3611,bbb_4015
7328,bbb_7698
4333,bbb_3435
5620,bbb_3908
3637,bbb_4187
554,bbb_603
3990,bbb_7251
6350,bbb_7466
6102,bbb_6309
5674,bbb_4047
1812,bbb_6653
1669,bbb_4276
6902,bbb_2505
3161,bbb_6621
4178,bbb_2094
6949,bbb_3033
64,bbb_475
7031,bbb_5214
6656,bbb_1834
1437,bbb_6215
5311,bbb_2835
3253,CASE_7
5233,bbb_2532
6285,bbb_7158
5824,bbb_5039
3560,bbb_3868
3139,bbb_6415
3718,bbb_3863
4353,bbb_3534
5454,bbb_3486
7033,bbb_5216
2850,bbb_2746
2073,bbb_4964
1578,bbb_2721
1354,bbb_4336
6973,bbb_3944
1100,bbb_1903
5145,bbb_2118
5713,bbb_4110
3822,bbb_5783
6322,bbb_7299
802,bbb_870
6074,bbb_6190
4327,bbb_3423
2506,bbb_2672
4000,bbb_7345
3519,bbb_3698
4137,bbb_1623
3414,bbb_2870
3146,bbb_6459
3521,bbb_3705
6109,bbb_6340
197,bbb_328
3294,bbb_1356
1657,bbb_4176
5732,bbb_4356
6678,bbb_1922
6793,bbb_2284
4114,bbb_1405
340,bbb_173
184,bbb_353
4435,bbb_4046
3162,bbb_6673
1071,bbb_4989
179,bbb_338
713,bbb_773
6442,DrugBank_84
4102,bbb_1293
5933,bbb_5434
6662,bbb_1848
38,bbb_503
815,bbb_885
1550,bbb_1493
3818,bbb_5777
4948,bbb_1303
1662,bbb_4203
5476,bbb_3513
3599,bbb_3991
5075,bbb_1843
3618,bbb_4042
729,bbb_792
4030,bbb_7578
6371,bbb_7621
2569,bbb_4162
6067,bbb_6162
6721,bbb_2166
431,bbb_77
5779,bbb_4636
5539,bbb_3723
3140,bbb_6445
6705,bbb_2055
2237,bbb_1780
1045,bbb_4983
4815,bbb_7713
5796,bbb_5271
6607,bbb_1731
5598,bbb_3852
1822,bbb_6904
4882,H1_Carbinoxamine
4986,bbb_1514
6251,bbb_6924
4635,bbb_6153
2045,bbb_4685
4079,H1_Clemastine
2033,bbb_4406
659,bbb_712
2715,bbb_6931
781,bbb_849
1967,bbb_2927
5813,bbb_4966
530,bbb_578
1824,bbb_6909
4616,bbb_5809
90,bbb_442
148,bbb_383
5333,bbb_3050
2263,bbb_2896
2378,bbb_6274
6036,bbb_5900
5820,bbb_5026
7186,bbb_5813
2010,bbb_4174
3043,bbb_5373
379,bbb_135
1140,bbb_4485
6642,bbb_1803
7140,bbb_5562
4860,DrugBank_38
672,bbb_732
440,bbb_66
3796,bbb_5492
814,bbb_884
243,bbb_282
258,bbb_275
121,bbb_404
1279,bbb_2738
4450,bbb_4152
412,bbb_90
2901,bbb_3309
5457,bbb_3489
613,bbb_667
5673,bbb_4037
2627,bbb_5220
4413,bbb_3887
5686,bbb_4063
2701,bbb_6786
6709,bbb_2080
820,bbb_889
7060,bbb_5318
2306,bbb_4289
4633,bbb_6089
6688,bbb_1993
7349,bbb_7777
5818,bbb_5017
6314,bbb_7258
6699,bbb_2035
5794,bbb_5219
5385,bbb_3206
3958,bbb_6861
1024,bbb_6324
6740,bbb_2194
2291,bbb_3467
3141,bbb_6447
6975,bbb_3954
3458,bbb_3312
7189,bbb_5827
2118,bbb_6189
4773,bbb_7381
5792,bbb_5040
3166,bbb_6724
4569,bbb_5226
6932,bbb_2578
1486,bbb_7102
6651,bbb_1825
5763,bbb_4562
1654,bbb_4167
1656,bbb_4175
1489,bbb_7119
3937,bbb_6719
1338,bbb_4230
1175,bbb_4160
4260,bbb_2964
1002,bbb_3120
